rung,fold,inner_fold,lambda,lambda_label,inner_train_matches,inner_valid_matches,inner_train_max_date,inner_valid_min_date,inner_val_log_loss,inner_val_rps,inner_val_accuracy,constant_columns
B1,1,3,100,lam=100,285,95,2022-03-18,2022-03-19,0.97747621512419836,0.20289970982426889,0.51578947368421058,29
B1,2,1,0.01,lam=0.01,190,190,2022-01-02,2022-01-03,2.4254870982635173,0.30108407824185435,0.4631578947368421,29
B1,2,2,0.01,lam=0.01,380,189,2022-05-22,2022-08-05,1.3569969638070254,0.26026630084866142,0.37037037037037035,29
B1,2,3,0.01,lam=0.01,569,191,2023-01-19,2023-01-21,1.1721964164433401,0.23022858416398609,0.49738219895287961,4
B1,2,1,0.029999999999999999,lam=0.03,190,190,2022-01-02,2022-01-03,2.2834980108484242,0.2984377675677618,0.46842105263157896,29
B1,2,2,0.029999999999999999,lam=0.03,380,189,2022-05-22,2022-08-05,1.3362045862184797,0.25893683707641918,0.37566137566137564,29
B1,2,3,0.029999999999999999,lam=0.03,569,191,2023-01-19,2023-01-21,1.1582917059078046,0.2288590906557379,0.49738219895287961,4
B1,2,1,0.10000000000000001,lam=0.1,190,190,2022-01-02,2022-01-03,2.0465006866471591,0.29318685420361917,0.47368421052631576,29
B1,2,2,0.10000000000000001,lam=0.1,380,189,2022-05-22,2022-08-05,1.2991148485255499,0.2555550313534305,0.37566137566137564,29
B1,2,3,0.10000000000000001,lam=0.1,569,191,2023-01-19,2023-01-21,1.1379828618899233,0.22558803392658261,0.50261780104712039,4
B1,2,1,0.29999999999999999,lam=0.3,190,190,2022-01-02,2022-01-03,1.7807314986988965,0.2848921345127628,0.47368421052631576,29
B1,2,2,0.29999999999999999,lam=0.3,380,189,2022-05-22,2022-08-05,1.2510730138825561,0.25039539349332623,0.39153439153439151,29
B1,2,3,0.29999999999999999,lam=0.3,569,191,2023-01-19,2023-01-21,1.1153208678425313,0.22102813819017827,0.52356020942408377,4
B1,2,1,1,lam=1,190,190,2022-01-02,2022-01-03,1.5115384929724787,0.27292106942277111,0.47894736842105262,29
B1,2,2,1,lam=1,380,189,2022-05-22,2022-08-05,1.1934983762202203,0.24408395513963052,0.41798941798941797,29
B1,2,3,1,lam=1,569,191,2023-01-19,2023-01-21,1.0899460568233446,0.21572581439912172,0.52356020942408377,4
B1,2,1,3,lam=3,190,190,2022-01-02,2022-01-03,1.3326991923992153,0.26135449950434414,0.5,29
B1,2,2,3,lam=3,380,189,2022-05-22,2022-08-05,1.1462627706624486,0.23904130218345179,0.43386243386243384,29
B1,2,3,3,lam=3,569,191,2023-01-19,2023-01-21,1.0655165420155168,0.21124520223655932,0.53926701570680624,4
B1,2,1,10,lam=10,190,190,2022-01-02,2022-01-03,1.2016559890796408,0.24842575118876381,0.51052631578947372,29
B1,2,2,10,lam=10,380,189,2022-05-22,2022-08-05,1.1030529890499474,0.23342789216302928,0.455026455026455,29
