match_id,home_finishing_last5,home_sot_window,home_match_number,away_finishing_last5,away_sot_window,away_match_number,rel_finishing_diff,rel_sot_window_diff,home_finishing_available,away_finishing_available,rel_finishing_available,c_used
112,-0.31965508688742911,1.6000000000000001,12,1.3008622827814273,4,12,-1.6205173696688564,-2.3999999999999999,True,True,True,0.32478442930464319
113,1.1504311413907136,2,12,0.54530179897349962,1.3999999999999999,12,0.60512934241721394,0.60000000000000009,True,True,True,0.32478442930464319
114,-0.090603597946999126,-2.7999999999999998,12,-1.2546982010265004,1.3999999999999999,12,1.1640946030795014,-4.1999999999999993,True,True,True,0.32478442930464319
115,-0.1658191686423558,-3.7999999999999998,12,0.58974131516557182,-1.2,12,-0.75556048380792762,-2.5999999999999996,True,True,True,0.32478442930464319
116,-0.54530179897349962,-1.3999999999999999,12,-0.87521557069535683,-1,12,0.32991377172185721,-0.39999999999999991,True,True,True,0.32478442930464319
117,0.5247844293046432,-1,12,0.67521557069535687,1,12,-0.15043114139071367,-2,True,True,True,0.32478442930464319
118,-0.039310173774858237,3.2000000000000002,12,-0.54530179897349962,-1.3999999999999999,12,0.50599162519864138,4.5999999999999996,True,True,True,0.32478442930464319
119,-0.52991377172185727,0.40000000000000002,12,0.0051293424172141056,0.59999999999999998,12,-0.53504311413907135,-0.19999999999999996,True,True,True,0.32478442930464319
120,0.13504311413907139,0.20000000000000001,13,-0.28034491311257093,-1.6000000000000001,13,0.41538802725164231,1.8,True,True,True,0.32478442930464319
121,-0.67521557069535687,-1,13,-0.39487065758278594,0.59999999999999998,13,-0.28034491311257093,-1.6000000000000001,True,True,True,0.32478442930464319
122,0.54017245655628554,0.80000000000000004,13,-0.54530179897349962,-1.3999999999999999,13,1.0854742555297852,2.2000000000000002,True,True,True,0.32478442930464319
123,1.6256467120860705,3,13,0.27008622827814277,0.40000000000000002,13,1.3555604838079276,2.6000000000000001,True,True,True,0.32478442930464319
124,-0.030776054503284467,-3.6000000000000001,13,0.45982754344371457,-0.80000000000000004,13,-0.49060359794699904,-2.7999999999999998,True,True,True,0.32478442930464319
125,-1.0649568858609286,0.20000000000000001,13,-1.0153880272516425,-1.8,13,-0.04956885860928617,2,True,True,True,0.32478442930464319
126,1.695732940364213,3.3999999999999999,13,-0.95556048380792769,-2.6000000000000001,13,2.6512934241721409,6,True,True,True,0.32478442930464319
127,-0.5948706575827859,0.59999999999999998,13,-0.20000000000000001,0,13,-0.39487065758278589,0.59999999999999998,True,True,True,0.32478442930464319
128,0.10599162519864147,4.5999999999999996,13,0.7401724565562855,0.80000000000000004,13,-0.63418083135764403,3.7999999999999998,True,True,True,0.32478442930464319
129,-0.51965508688742912,1.6000000000000001,14,0.34017245655628542,0.80000000000000004,14,-0.85982754344371459,0.80000000000000004,True,True,True,0.32478442930464319
130,-0.61025868483442824,-1.2,14,-0.16068982622514172,-3.2000000000000002,14,-0.44956885860928653,2,True,True,True,0.32478442930464319
131,-0.080344913112570859,-1.6000000000000001,14,-0.22392214652321596,5,14,0.1435772334106451,-6.5999999999999996,True,True,True,0.32478442930464319
